2017-05-16 14:51:19.779 | AppFinishLaunching
2017-05-17 13:30:00.811 | GET | https://api.gannett-cdn.com/mobile/v4/breakingnews/1/mobile?consumer=ios_iphone&api_key=99saas9t656jt89x3dae4n2d
2017-05-17 13:30:00.812 | GET | https://api.gannett-cdn.com/mobile/v4/breakingnews/1/mobile?consumer=ios_iphone&api_key=99saas9t656jt89x3dae4n2d
2017-05-17 13:30:01.428 | GET | https://www.gannett-cdn.com/-mm-/4644edea6e65bb914009026cb230f86803b9ad3f/c=859-0-4726-2908&r=640x600/local/-/media/2017/05/11/USATODAY/USATODAY/636301247987928298-EPA-epaselect-GERMANY-BUSINESS-AUTOMOTIVE-PORSCHE.jpg
2017-05-17 13:30:01.429 | GET | https://www.gannett-cdn.com/-mm-/4644edea6e65bb914009026cb230f86803b9ad3f/c=859-0-4726-2908&r=640x600/local/-/media/2017/05/11/USATODAY/USATODAY/636301247987928298-EPA-epaselect-GERMANY-BUSINESS-AUTOMOTIVE-PORSCHE.jpg
2017-05-17 13:30:03.192 | POST | http://repdata.usatoday.com/b/ss/gpapermobiletestsdk4/0/OIP-4.13.2/s15048704/ndh=1&t=00%2F00%2F0000%2000%3A00%3A00%200%20240&c.&Experiment.&recirculation_front=section_front&.Experiment&AssetType=text&FrontPosition=6&gnt.&client_id=fe81c628-dbdd-480c-b36a-918a5ae60d2c&.gnt&a.&action=Front%20Tap&OSVersion=iOS%2010.2.1&DeviceName=iPhone7%2C2&RunMode=Application&AppID=usatoday%204.14.0%20%284.14.0.87%29&CarrierName=Verizon&Resolution=640x1136&TimeSinceLaunch=325&.a&Subsection=nation-now&Section=money&AssetID=327034001&.c&pev2=AMACTION%3AFront%20Tap&pageName=usatoday%2F4.14.0.87&ce=UTF-8&aid=2C8DA5150507C9EB-40000113A00084C3&pe=lnk_o
2017-05-17 13:30:03.384 | GET | http://www.gannett-cdn.com/-mm-/892255770eef1457f86a6d5d39a72b6665e3cb24/r=540x304&c=540x304/http/videos.usatoday.net/Brightcove3/29906170001/201705/2536/29906170001_5436209538001_5436193959001-vs.jpg
2017-05-17 13:30:03.384 | GET | http://www.gannett-cdn.com/-mm-/892255770eef1457f86a6d5d39a72b6665e3cb24/r=540x304&c=540x304/http/videos.usatoday.net/Brightcove3/29906170001/201705/2536/29906170001_5436209538001_5436193959001-vs.jpg
2017-05-17 13:30:03.610 | GET | https://pubads.g.doubleclick.net/gampad/ads?force_https=1&request_id=71&u_sso=p&ios_base_sdk=10.3&u_mwsso=any&u_so=p&js=afma-sdk-i-v7.16.0&ios_app_volume=1&is_other_audio_playing=0&ios_output_volume=0&d_imp_hdr=1&eid=318477470%2C318477338&request_origin=pub&ms=ukmqlezfViirP10fZg6VovbIpYlZpOd3JaJ7nZHd9Hv3Iu1zFY9vtl5jQy11YEb1v8GGzbMSirbIIZzef0n0fQpQqYE77JF1cGOxPb6WOSl4qe_l3iqkNWVFGURCwZ3ZHgOBlXXjzeL5tfxujennHLEqf_sSSY_jwbrukbNpnA2cehtgOz3fDb1SgX-T7b3I0UVDGyD9zt7wPT6GM5T4hFo6dQjaSXE0KNRoe4rY4Mg-Q4Pa26xD1e7nDTSPncZF6VRrENt3Ce-rG-i3FtEe7pwp5_XRwJSbtt2eeTE9yop3qfF3rbmzUrSwr-17HXAiM8niLXZ5h9or_GUU-rGvWw&hl=en&u_sd=2&ios_key_window_w=320&cellular_country_code=311&u_w=320&sz=1280x1280&ios_radio=CTRadioAccessTechnologyLTE&u_h=568&submodel=iPhone7%2C2&ios_key_window_h=568&cap_bs=1&net=wi&ios_app_muted=0&should_silence_audio=0&cellular_network_code=480&forceHttps=true&_package_name=com.usatoday.EnterpriseiPhone20&u_audio=3&an=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20&swipeable=1&adk=0&crqc=1&currts=324009&basets=1&oar=0&bas_on=0&bas_off=0&preqs_in_session=35&seq_num=36&pimp=31&output=html&region=mobile_app&u_tz=-240&url=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20.adsenseformobileapps.com&gdfp_req=1&markup=html&m_ast=afmajs&impl=ifr&iu=%2F7103%2Fusatoday_mobile%2FiPhone_app-high_impact&correlator=2497295594042469&_hl=en-us&gsb=wi&caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&swdr=false&blockAutoClicks=true&cust_params=idFlag%3Dfalse%26cacheid%3DDnlHlz%2CD1XPwG%2CBZhBo6%2CBkMtwM%2CjaPMvK%26longitude%3D-77.21811%26aam%3Dtestios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300%26ver%3D4.14.0.87%26clientId%3Dfe81c628-dbdd-480c-b36a-918a5ae60d2c%26latitude%3D38.93275&_efs=false&includeDoritos=true&uulel=48&content_infol=76&blob=ABPQqLGNbBgpyl3xJB1pEE6zSFVB3XGJt1lp3k76v_kish52iAacDxNfv5xjY69igX9nj2u5n53ioZhf7NpNfeXmU38miTZZEptg_N3s3sCfysniq7c54K-VaUe2RhJGk0K7d--qQ9s9QRaPFDDoe3RSdLytikJ1KcTJF53CmSfSwNyYqgB2w7mhWcj-o3g-xidp9Nsh-o4AxbCZv0Xljh3-T3WC_-Y6w1LkQAwf01mfsPN5Iwi4YC6KRGgPHlbcEhWOY87_CH4gRpBGMudkA8zn1yYuVSBR0asITNdG9pS3D9d3-z4MF3M3jARk5jydUIzcVviXLyQu2kaZgbbkJuIih3JCK6ozflu7t4qoXEL3QoBJsSsnzb0LYZ30xRfJrc-GWL3JAl6xDGFa_azgCFALA5ZM9GXdKaDun83z9xXVkOIm8igIcgyjHDkERg&et=66&tcar=71&jsv=4-production-20170510_RC00&urll=2358#caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&eid=318477470%252C318477338&js=afma-sdk-i-v7.16.0&seq_num=36
2017-05-17 13:30:03.683 | GET | https://pubads.g.doubleclick.net/gampad/ads?force_https=1&request_id=72&u_sso=p&ios_base_sdk=10.3&u_mwsso=any&u_so=p&js=afma-sdk-i-v7.16.0&ios_app_volume=1&is_other_audio_playing=0&ios_output_volume=0&d_imp_hdr=1&eid=318477470%2C318477338&request_origin=pub&ms=OKk8-mJYvqurtkDyeO0HG__I8kfvOivuDqx7AxvhHtYpllcgAduuhPqkLNZfAXY9BOso887clc5XPibkmrhePQpago5IY3LWVCvAj9RFNZThnAZAw7c4IxjpEy5qhOh2BCU3h4w3nA40ExfyKS4uninPoS39vOLjGN8xJ1BGrkwf2py9nwQNtT6uDm6b8O4RgL2-YbnQJGsaubgUpT-Xd8BzkgEXkRfUwVJdrxqIuLzmqBM1h3CSEeyRQbKxwTYO8ob80ABsIQHvH34s8ljqpEAxuux4r1ESFwBmrQc569XWvw8GSIgM7d0tQ0NMbGmVbwVThLs38m0-pYsQ5RYusA&hl=en&u_sd=2&ios_key_window_w=320&cellular_country_code=311&u_w=320&sz=320x50%7C300x250&ios_radio=CTRadioAccessTechnologyLTE&u_h=568&submodel=iPhone7%2C2&ios_key_window_h=568&cap_bs=1&net=wi&ios_app_muted=0&should_silence_audio=0&cellular_network_code=480&format=320x50_as&forceHttps=true&_package_name=com.usatoday.EnterpriseiPhone20&u_audio=3&an=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20&swipeable=1&adk=4145588922&crqc=2&currts=324208&basets=1&oar=0&bas_on=0&bas_off=0&preqs_in_session=36&seq_num=37&pimp=31&output=html&region=mobile_app&u_tz=-240&content_url=https%3A%2F%2Fwww.usatoday.com%2Fstory%2Fmoney%2Fnation-now%2F2017%2F05%2F17%2Flucky-charms-gives-away-10-000-marshmallow-only-boxes%2F327034001%2F&url=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20.adsenseformobileapps.com&gdfp_req=1&markup=html&m_ast=afmajs&impl=ifr&iu=%2F7103%2Fusatoday_mobile%2FiPhone_app-article_banner_top%2Fmoney&correlator=2670349552497073&_hl=en-us&gsb=wi&caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&swdr=false&blockAutoClicks=true&cust_params=idFlag%3Dfalse%26longitude%3D-77.21811%26ver%3D4.14.0.87%26title%3DLucky%20Charms%20gives%20away%2010%2C000%20marshmallow-only%20boxes%26ss%3Dmoney%26latitude%3D38.93275%26aam%3Dtestios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300%26contentid%3D327034001%26clientId%3Dfe81c628-dbdd-480c-b36a-918a5ae60d2c&_efs=false&includeDoritos=true&uulel=48&content_infol=76&blob=ABPQqLGsetqjWHhySRQCJ-ioB7u6BML1_DlJ8BbfSHA6bOPWxZJYHuxcLmV5pAKVOwY20GvxfewrPVFa34iI8ZJv1xRaOMwQ8SFrwfirCWh9_4UUA26O938QBTLH94yBKUWTW0SUW8SjRaInDGltuYwaZb0zAIW-8rEzBq_RndrS4EawnAADkOPaG5dkwOkphTyLWG4IzU9Vrkcbf4zx_Em7YC1HA0glxpRWEop5OS8ZSWaoQjdt8ow2cbMCr0JNwTGJg7tJ62nDo8s-2XbuFcijTpDh6-PfKgHw9ptEoexYDxIl4eXRTrbqg43ogK55ydUxcO1PG-3f7ZZaZDgS_Ypoq4rdc3UxoQbE90UD5M7FWnexzBQ8QvgYsDLdk04xSyWHvQNCcbJl4YGqGQN4PNu6OmXCPc2MTcyH5iCJHeAMkz4zShZY4qrgEzN_4w&et=50&tcar=53&jsv=4-production-20170510_RC00&urll=2626#caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&eid=318477470%252C318477338&format=320x50_as&js=afma-sdk-i-v7.16.0&seq_num=37
2017-05-17 13:30:03.971 | GET | http://pong.production.gannettdigital.com/pong/v1/events/json?assetId=327034001&eventType=pageView&platform=ios&device=phone&clientId=fe81c628-dbdd-480c-b36a-918a5ae60d2c
2017-05-17 13:30:03.982 | GET | http://gannett.demdex.net/event?c_gnt_Byline=Mary%20Bowerman%2C%20USA%20TODAY%20Network&c_gnt_numPageViewsLeft=&c_gnt_userStatus=unauthenticated&c_gnt_ProductName=usatodaynewsiphone&c_gnt_Contentid=327034001&c_gnt_Publication=usatoday&c_gnt_windowsize=320x568&c_gnt_OriginatingSection=MONEY&c_gnt_ContentType=article&c_gnt_ssts_Topic=&c_gnt_alerts=off&c_gnt_client_id=fe81c628-dbdd-480c-b36a-918a5ae60d2c&c_gnt_FrontInfo=none%7Cstandard&c_gnt_apparticlepaywallstatus=free&c_gnt_appID=DDBDE517-BE03-471A-A78C-3B58FF4C6B53&c_gnt_ssts_SubTopic=&c_gnt_layout=&c_gnt_ssts_Section=money&c_a_DeviceName=iPhone7%2C2&c_name=article%7CLucky%20Charms%20giving%20away%20marshmallow-only%20boxes&c_gnt_PositionNumber=8&c_gnt_Orientation=portrait&c_gnt_MarketName=gpapermobileapp&c_gnt_quietTime=&c_gnt_Headline=Lucky%20Charms%20giving%20away%20marshmallow-only%20boxes&c_gnt_PresenceOfVideo=1&c_gnt_prefs_PushSegments=null%7Cnull%7Cnull%7Cnull%7Cnull%7Cnull&c_a_OSVersion=10.2.1%20%2814D27%00%29&c_gnt_smartEmbedExternalCt=0&c_gnt_locationservices=opt%20in&c_gnt_ssts_SubSection=nation-now&c_gnt_smartEmbedProvider=Twitter&c_gnt_aamsegment=testios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300&c_gnt_Location=38.933%2C%20-77.218&c_gnt_smartEmbedCt=1&c_gnt_user_id=&c_gnt_smartEmbedInternalCt=1&d_uuid=59361009551051717061805927827844755684&d_dpid=20915&d_dpuuid=DDBDE517-BE03-471A-A78C-3B58FF4C6B53&d_ptfm=ios&d_dst=1&d_rtbd=json
2017-05-17 13:30:03.994 | POST | http://repdata.usatoday.com/b/ss/gpapermobiletestsdk4/0/OIP-4.13.2/s12926976/ndh=1&pageName=article%7CLucky%20Charms%20giving%20away%20marshmallow-only%20boxes&ce=UTF-8&aid=2C8DA5150507C9EB-40000113A00084C3&c.&gnt.&smartEmbedCt=1&userStatus=unauthenticated&alerts=off&prefs.&PushSegments=null%7Cnull%7Cnull%7Cnull%7Cnull%7Cnull&.prefs&PositionNumber=8&OriginatingSection=MONEY&PresenceOfVideo=1&Headline=Lucky%20Charms%20giving%20away%20marshmallow-only%20boxes&aamsegment=testios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300&windowsize=320x568&ContentType=article&smartEmbedProvider=Twitter&Location=38.933%2C%20-77.218&smartEmbedInternalCt=1&ProductName=usatodaynewsiphone&apparticlepaywallstatus=free&user.&.user&ssts.&SubSection=nation-now&Section=money&.ssts&Byline=Mary%20Bowerman%2C%20USA%20TODAY%20Network&FrontInfo=none%7Cstandard&MarketName=gpapermobileapp&client_id=fe81c628-dbdd-480c-b36a-918a5ae60d2c&Publication=usatoday&Contentid=327034001&locationservices=opt%20in&smartEmbedExternalCt=0&Orientation=portrait&appID=DDBDE517-BE03-471A-A78C-3B58FF4C6B53&.gnt&a.&OSVersion=10.2.1%20%2814D27%00%29&CarrierName=Verizon&DeviceName=iPhone7%2C2&AppID=usatoday%204.14.0%20%284.14.0.87%29&RunMode=Application&Resolution=640x1136&TimeSinceLaunch=325&.a&name=article%7CLucky%20Charms%20giving%20away%20marshmallow-only%20boxes&.c&t=00%2F00%2F0000%2000%3A00%3A00%200%20240
2017-05-17 13:30:06.330 | GET | https://www.gannett-cdn.com/-mm-/95af77bd40ede8c0beb7fc981637268aa8031e55/c=408-0-6792-4800&r=528x396/local/-/media/2017/05/17/USATODAY/USATODAY/636305995369658163-GettyImages-547147148.jpg
2017-05-17 13:30:06.331 | GET | https://www.gannett-cdn.com/-mm-/95af77bd40ede8c0beb7fc981637268aa8031e55/c=408-0-6792-4800&r=528x396/local/-/media/2017/05/17/USATODAY/USATODAY/636305995369658163-GettyImages-547147148.jpg
2017-05-17 13:30:20.262 | POST | http://repdata.usatoday.com/b/ss/gpapermobiletestsdk4/0/OIP-4.13.2/s2441216/ndh=1&t=00%2F00%2F0000%2000%3A00%3A00%200%20240&c.&gnt.&client_id=fe81c628-dbdd-480c-b36a-918a5ae60d2c&.gnt&Subsection=money&Experiment.&recirculation_front=section_front&.Experiment&Section=money&a.&action=Front%20View&OSVersion=iOS%2010.2.1&DeviceName=iPhone7%2C2&RunMode=Application&AppID=usatoday%204.14.0%20%284.14.0.87%29&CarrierName=Verizon&Resolution=640x1136&TimeSinceLaunch=342&.a&.c&pev2=AMACTION%3AFront%20View&pageName=usatoday%2F4.14.0.87&ce=UTF-8&aid=2C8DA5150507C9EB-40000113A00084C3&pe=lnk_o
2017-05-17 13:30:20.280 | GET | http://gannett.demdex.net/event?c_gnt_prefs_PushSegments=null%7Cnull%7Cnull%7Cnull%7Cnull%7Cnull&c_gnt_quietTime=&c_gnt_Orientation=portrait&c_a_DeviceName=iPhone7%2C2&c_gnt_ContentType=sectionfront&c_gnt_appID=DDBDE517-BE03-471A-A78C-3B58FF4C6B53&c_gnt_OriginatingSection=money&c_gnt_Location=38.933%2C%20-77.218&c_gnt_MarketName=gpapermobileapp&c_gnt_Publication=usatoday&c_gnt_userStatus=unauthenticated&c_gnt_layout=&c_gnt_alerts=off&c_gnt_aamsegment=testios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300&c_gnt_user_id=&c_gnt_numPageViewsLeft=&c_gnt_ProductName=usatodaynewsiphone&c_a_OSVersion=10.2.1%20%2814D27%00%29&c_gnt_locationservices=opt%20in&c_gnt_ssts_Section=money&c_gnt_client_id=fe81c628-dbdd-480c-b36a-918a5ae60d2c&c_gnt_ssts_SubSection=money&c_gnt_windowsize=320x568&d_uuid=59361009551051717061805927827844755684&d_dpid=20915&d_dpuuid=DDBDE517-BE03-471A-A78C-3B58FF4C6B53&d_ptfm=ios&d_dst=1&d_rtbd=json
2017-05-17 13:30:20.405 | POST | http://repdata.usatoday.com/b/ss/gpapermobiletestsdk4/0/OIP-4.13.2/s22306816/ndh=1&pageName=sectionfront&ce=UTF-8&aid=2C8DA5150507C9EB-40000113A00084C3&c.&gnt.&userStatus=unauthenticated&alerts=off&prefs.&PushSegments=null%7Cnull%7Cnull%7Cnull%7Cnull%7Cnull&.prefs&OriginatingSection=money&aamsegment=testios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300&windowsize=320x568&ContentType=sectionfront&Location=38.933%2C%20-77.218&ProductName=usatodaynewsiphone&user.&.user&ssts.&Section=money&SubSection=money&.ssts&locationservices=opt%20in&client_id=fe81c628-dbdd-480c-b36a-918a5ae60d2c&Publication=usatoday&MarketName=gpapermobileapp&Orientation=portrait&appID=DDBDE517-BE03-471A-A78C-3B58FF4C6B53&.gnt&a.&OSVersion=10.2.1%20%2814D27%00%29&DeviceName=iPhone7%2C2&RunMode=Application&AppID=usatoday%204.14.0%20%284.14.0.87%29&CarrierName=Verizon&Resolution=640x1136&TimeSinceLaunch=342&.a&.c&t=00%2F00%2F0000%2000%3A00%3A00%200%20240
2017-05-17 13:30:20.874 | GET | https://api.gannett-cdn.com/mobile/v4/breakingnews/1/mobile?consumer=ios_iphone&api_key=99saas9t656jt89x3dae4n2d
2017-05-17 13:30:20.874 | GET | https://api.gannett-cdn.com/mobile/v4/breakingnews/1/mobile?consumer=ios_iphone&api_key=99saas9t656jt89x3dae4n2d
2017-05-17 13:30:21.229 | GET | https://www.gannett-cdn.com/-mm-/c6de47db1e19a96c960cb1044da3ad0fe73500b4/c=446-0-3054-2608&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305367806829402-AFP-AFP-N96C0.jpg
2017-05-17 13:30:21.230 | GET | https://www.gannett-cdn.com/-mm-/c6de47db1e19a96c960cb1044da3ad0fe73500b4/c=446-0-3054-2608&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305367806829402-AFP-AFP-N96C0.jpg
2017-05-17 13:30:21.588 | GET | https://www.gannett-cdn.com/-mm-/5df3ec8050d1afa7292c1f52bebda9d581a310db/c=809-0-3946-3137&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306004142849625-AFP-AFP-F33F2-84414144.JPG
2017-05-17 13:30:21.589 | GET | https://www.gannett-cdn.com/-mm-/5df3ec8050d1afa7292c1f52bebda9d581a310db/c=809-0-3946-3137&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306004142849625-AFP-AFP-F33F2-84414144.JPG
2017-05-17 13:30:21.710 | GET | https://pubads.g.doubleclick.net/gampad/ads?force_https=1&request_id=76&u_sso=p&ios_base_sdk=10.3&u_mwsso=any&u_so=p&js=afma-sdk-i-v7.16.0&ios_app_volume=1&is_other_audio_playing=0&ios_output_volume=0&d_imp_hdr=1&eid=318477470%2C318477338&request_origin=pub&ms=yUK-CfIixtHI2AhtPbOCj8r05rCJ50--QZZVpFAurQn5hm4iieG3EByoZUXRG0RSaaCK5kD58aZgh85vQYUQqoUD4ESCMynKN0_DQfGM_CAMasHCNDBUOgMrn3GRyPLQ7QcSK0vo1ILa0PW8gFryP3RBjJGV8bLHLbaq4K63ZlQcVMIo4Q38ZBfnv2aYpgE3ZD7_4VGRVKWWD8IWiNse63hHrDSNyqZe3xQz2rbskU-UCmHOg6H4BGMOEbys2ZoKvnpYdljpU0TcEiGuT7pKr9X6bO-rrIsbtiYQ2hlpsXfnCi9IgWKtVcsW0BsBsyaj_PQPMt_1qcE1yXs4Y3fwig&hl=en&u_sd=2&ios_key_window_w=320&cellular_country_code=311&u_w=320&sz=300x250&ios_radio=CTRadioAccessTechnologyLTE&u_h=568&submodel=iPhone7%2C2&ios_key_window_h=568&cap_bs=1&net=wi&ios_app_muted=0&should_silence_audio=0&cellular_network_code=480&format=300x250_as&forceHttps=true&_package_name=com.usatoday.EnterpriseiPhone20&u_audio=3&an=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20&swipeable=1&adk=3035215201&crqc=1&currts=342178&basets=1&oar=0&bas_on=0&bas_off=0&preqs_in_session=38&seq_num=39&pimp=33&output=html&region=mobile_app&u_tz=-240&content_url=https%3A%2F%2Fwww.usatoday.com%2Fmoney%2F&url=4.14.0.87.iphone.com.usatoday.EnterpriseiPhone20.adsenseformobileapps.com&gdfp_req=1&markup=html&m_ast=afmajs&impl=ifr&iu=%2F7103%2Fusatoday_mobile%2FiPhone_app-section_front_bottom%2Fmoney%2Fmain&correlator=3100673642155424&_hl=en-us&gsb=wi&caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&swdr=false&blockAutoClicks=true&cust_params=idFlag%3Dfalse%26cacheid%3DD1XPwG%26longitude%3D-77.21811%26adCount%3D1%26aam%3Dtestios%2Cios%2C520%2C512%2C506%2C507%2C508%2C510%2C300%26ver%3D4.14.0.87%26clientId%3Dfe81c628-dbdd-480c-b36a-918a5ae60d2c%26latitude%3D38.93275&_efs=false&includeDoritos=true&uulel=48&content_infol=76&blob=ABPQqLECH-XYrOMHRssEQWhQW5oaPtivXF8A7_nh524V5cmKbor0nRJTRJcm3alCESIV3XRmt-6kIo7IKzxuIbhiQg9Wvcw5ReqssU-J6D49vd0kgaszeqqBvqR6EksapOQmRZxxOSjyaTsIrSEtZvAaHjTymSmlV3NT6O6qE9wrs9y59QCVprNwpZHu4u4OMIUqgMWtOSA51laRZnJKYmH0vEaUCDXhRpH7ATB48bamUvAJTbLlW2PCS36FHzX4a5aWnBccqA-Bxc6AYLj78BZWEK-IGV7WM2yd11xD32EnxFsqnvpmNdbiZ-aVSkScx3W1wFS8dszbXTILRTEz70ePu1YDCFGz2QRIV25NrCvZ4gbQyI4K2gjtp3BmwUQIIWtA8AwJ6O32AucLSri9_MHEGO0HIB0IuXYTNA3Adsp_3jmbzaED07u5CQWrTA&et=75&tcar=87&jsv=4-production-20170510_RC00&urll=2439#caps=interactiveVideo_inlineVideo_mraid1_mraid2_th_autoplay_mediation_av_sdkAdmobApiForAds_di_transparentBackground_sdkVideo_aso_sfv_dinm_dim_nav_ct_dinmo_gcache&eid=318477470%252C318477338&format=300x250_as&js=afma-sdk-i-v7.16.0&seq_num=39
2017-05-17 13:30:21.729 | GET | https://www.gannett-cdn.com/-mm-/779bcc74a3d166053664a3c41d1d1f3881bc9ae9/c=900-0-4500-3600&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305502111258630-NASDAQ-6000.JPG
2017-05-17 13:30:21.729 | GET | https://www.gannett-cdn.com/-mm-/779bcc74a3d166053664a3c41d1d1f3881bc9ae9/c=900-0-4500-3600&r=200x200/local/-/media/2017/05/16/USATODAY/USATODAY/636305502111258630-NASDAQ-6000.JPG
2017-05-17 13:30:21.936 | GET | https://www.gannett-cdn.com/-mm-/144e7cbb541feb9a1b4cae0152a731f030b49a80/c=976-0-3659-2683&r=200x200/local/-/media/2017/05/15/USATODAY/USATODAY/636304883956839073-GettyImages-523477336.jpg
2017-05-17 13:30:21.937 | GET | https://www.gannett-cdn.com/-mm-/144e7cbb541feb9a1b4cae0152a731f030b49a80/c=976-0-3659-2683&r=200x200/local/-/media/2017/05/15/USATODAY/USATODAY/636304883956839073-GettyImages-523477336.jpg
2017-05-17 13:30:22.382 | GET | https://www.gannett-cdn.com/-mm-/5a1a502032fee1b9228afe4d3462002ec110529d/c=354-0-1768-1414&r=200x200/local/-/media/2017/05/11/USATODAY/USATODAY/636301391832359022-GettyImages-669015944.jpg
2017-05-17 13:30:22.382 | GET | https://www.gannett-cdn.com/-mm-/5a1a502032fee1b9228afe4d3462002ec110529d/c=354-0-1768-1414&r=200x200/local/-/media/2017/05/11/USATODAY/USATODAY/636301391832359022-GettyImages-669015944.jpg
2017-05-17 13:30:23.196 | GET | http://www.gannett-cdn.com/-mm-/699b317a2961603943fa3217e4b28fc94f3d00bf/r=640x600&c=640x600/http/videos.usatoday.net/Brightcove3/29906170001/201705/2600/29906170001_5436080533001_5436067109001-vs.jpg
2017-05-17 13:30:23.196 | GET | http://www.gannett-cdn.com/-mm-/699b317a2961603943fa3217e4b28fc94f3d00bf/r=640x600&c=640x600/http/videos.usatoday.net/Brightcove3/29906170001/201705/2600/29906170001_5436080533001_5436067109001-vs.jpg
2017-05-17 13:30:23.702 | GET | https://www.gannett-cdn.com/-mm-/1aee037140b5fe09fde9645b6a22f7550a568747/c=437-0-2864-2427&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306219323939448-AFP-554152663.jpg
2017-05-17 13:30:23.703 | GET | https://www.gannett-cdn.com/-mm-/1aee037140b5fe09fde9645b6a22f7550a568747/c=437-0-2864-2427&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306219323939448-AFP-554152663.jpg
2017-05-17 13:30:23.877 | GET | https://www.gannett-cdn.com/-mm-/8eca2e7fa834f700692451236919650ba06cf14d/c=249-0-1251-1002&r=200x200/local/-/media/2017/05/12/USATODAY/USATODAY/636302053271593806-Signature-Crafted-3sandwiches.jpg
2017-05-17 13:30:23.878 | GET | https://www.gannett-cdn.com/-mm-/8eca2e7fa834f700692451236919650ba06cf14d/c=249-0-1251-1002&r=200x200/local/-/media/2017/05/12/USATODAY/USATODAY/636302053271593806-Signature-Crafted-3sandwiches.jpg
2017-05-17 13:30:24.257 | GET | https://www.gannett-cdn.com/-mm-/0d79f9ee6a63f4a1ffab424ff0fc58c312938ec2/c=723-0-3614-2891&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306096548249217-586113560-90656998.JPG
2017-05-17 13:30:24.257 | GET | https://www.gannett-cdn.com/-mm-/0d79f9ee6a63f4a1ffab424ff0fc58c312938ec2/c=723-0-3614-2891&r=200x200/local/-/media/2017/05/17/USATODAY/USATODAY/636306096548249217-586113560-90656998.JPG
2017-05-17 13:30:26.976 | GET | https://www.gannett-cdn.com/-mm-/ff5d64263c8f71ecb12a109c0cbf0c036f11ff98/c=334-0-1167-833&r=200x200/local/-/media/2017/05/17/USATODAY/usatsports/NeatoBotvacHero.jpg
2017-05-17 13:30:26.977 | GET | https://www.gannett-cdn.com/-mm-/ff5d64263c8f71ecb12a109c0cbf0c036f11ff98/c=334-0-1167-833&r=200x200/local/-/media/2017/05/17/USATODAY/usatsports/NeatoBotvacHero.jpg
